Blood Status,Bravery,Intelligence,Loyalty,Ambition,Dark Arts Knowledge,Quidditch Skills,Dueling Skills,Creativity,House
Pure-blood,46.044259840253986,72.00005267009607,2.309071468621499,2.510760337311864,7.775211194930812,7.778325736616959,25.01414372377539,69.72636152306768,Ravenclaw
Pure-blood,15.582151757810198,81.93645252339412,3.5756753166032507,2.4227132909667786,21.217682879918407,22.71292874899889,0.5299055304017781,34.04653654402158,Ravenclaw
,,,,3.0,,,,,
Half-blood,9.0,4.0,7.0,5.0,0.0,8.0,8.0,7.0,Gryffindor
Pure-blood,5.0,10.0,2.0,3.0,2.0,5.0,3.0,8.0,Ravenclaw
Muggle-born,89.70724290428714,19.607104689726377,5.59675852191178,0.9816878013081354,39.14489405504955,10.741369249328958,71.50183617500208,0.32869308729017455,Gryffindor
Muggle-born,7.0,7.0,2.0,3.0,0.0,0.0,4.0,10.0,Ravenclaw
,,,,,,,,,Slytherin
Muggle-born,17.103990723266598,65.26850223414158,9.48668912680242,23.00381138641741,10.033730376483815,1.393729097699413,16.990071414811247,21.60037488489032,Ravenclaw
Half-blood,7.0,2.0,1.0,2.0,1.0,5.0,8.0,7.0,Gryffindor
Muggle-born,10.0,3.0,5.0,3.0,3.0,8.0,8.0,1.0,Gryffindor
Half-blood,3.0,10.0,6.0,3.0,1.0,6.0,1.0,8.0,Ravenclaw
Half-blood,2.0,5.0,6.0,9.0,7.0,7.0,10.0,3.0,Slytherin
Half-blood,7.0,3.0,1.0,7.0,9.0,5.0,7.0,5.0,Slytherin
Half-blood,9.140759481155003,31.326277277731414,22.24006996141631,5.5079534817013975,60.91264905961466,10.956813457910723,36.64548977783413,15.56286055267191,Slytherin
,,,,,,,,,
Muggle-born,7.0,10.0,6.0,5.0,2.0,7.0,4.0,7.0,Ravenclaw
Pure-blood,39.56033019326155,74.04160572863647,12.833375555739885,13.441017247366014,18.780463621126962,7.252624618113627,15.716828958517185,35.83429539742225,Ravenclaw
Pure-blood,9.0,5.0,1.0,3.0,5.0,5.0,8.0,3.0,Gryffindor
Muggle-born,9.0,4.0,2.0,4.0,0.0,7.0,9.0,7.0,Gryffindor
Pure-blood,4.0,5.0,2.0,10.0,9.0,5.0,9.0,3.0,Slytherin
Muggle-born,21.938212379400195,34.84651238608981,28.855770270155293,9.008758069078617,0.0,7.264024378001182,45.54227523003788,0.4846825145114879,Gryffindor
Half-blood,,,7.0,,,,,,
,,,,,,7.0,,,
Half-blood,3.0,8.0,1.0,5.0,1.0,6.0,1.0,9.0,Ravenclaw
Pure-blood,10.0,7.0,2.0,1.0,4.0,5.0,10.0,6.0,Gryffindor
Pure-blood,5.005418192973717,5.040494651613544,49.86519771594975,28.260954809026067,0.4621427016120279,13.101533116446953,57.73194175811119,38.18396462280779,Gryffindor
Half-blood,9.19011002197426,5.0529345326992585,31.28013416515422,35.011822908591455,0.13550911120476433,59.09642015344298,11.71133714704734,37.44700176795215,Hufflepuff
,,7.0,,,,6.0,2.0,,Ravenclaw
,,,,,,,,,
Pure-blood,2.0,5.0,7.0,4.0,1.0,0.0,5.0,6.0,Hufflepuff
Muggle-born,9.316610712550256,17.10974481520214,81.47989868673989,21.039089553098474,3.3598997487443505,3.327748626216625,59.34603443944132,9.35629576291045,Hufflepuff
,,,,,,,,,
,,3.0,,,,,5.0,,
Half-blood,24.342474026516662,5.658144883218198,31.00887352364888,27.154046858150476,14.922766504803443,8.05591835265412,69.26621367357436,3.0310215593987144,Slytherin
,4.0,,,,,,,4.0,
,1.0,,,,,,,,
Pure-blood,25.76723323728236,5.910556610977978,41.38435050729168,1.261849093750123,38.71550536394883,2.0035905102023146,16.01570558385396,8.801247471182423,Hufflepuff
Muggle-born,40.26321367605767,47.02574415178812,13.580650520795764,35.59438598895555,95.26893999650608,31.823428616320445,24.88949925469141,10.640918054928761,Slytherin
Muggle-born,1.0,8.0,3.0,7.0,2.0,1.0,3.0,8.0,Ravenclaw
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Muggle-born,9.0,1.0,2.0,4.0,2.0,5.0,7.0,6.0,Gryffindor
Pure-blood,2.0,9.0,7.0,4.0,4.0,5.0,2.0,7.0,Ravenclaw
,,8.0,,,,,7.0,,
Pure-blood,4.0,4.0,4.0,10.0,7.0,8.0,7.0,7.0,Slytherin
Half-blood,35.669257787296615,23.193856382119527,4.9748926599287655,1.3758196141569488,16.255400587434146,4.543493914534313,63.816079358328146,40.65252871883135,Ravenclaw
,,,,,4.0,1.0,2.0,7.0,
Pure-blood,9.0,5.0,1.0,3.0,5.0,5.0,8.0,3.0,Gryffindor
Pure-blood,6.0,8.0,5.0,5.0,5.0,1.0,4.0,10.0,Ravenclaw
Muggle-born,7.0,3.0,10.0,5.0,0.0,4.0,6.0,4.0,Hufflepuff
Half-blood,27.71869987182772,36.31512403328339,11.526808121424232,32.13503841338812,0.5365295944930029,36.63411890475549,59.94934452974063,0.9324942572337709,Hufflepuff
,,,,,,7.0,,,
Muggle-born,7.0,5.0,7.0,6.0,2.0,5.0,9.0,1.0,Gryffindor
Half-blood,3.0,7.0,4.0,1.0,0.0,7.0,4.0,10.0,Ravenclaw
Pure-blood,3.0,5.0,10.0,2.0,4.0,7.0,2.0,4.0,Hufflepuff
Pure-blood,1.0,2.0,9.0,7.0,5.0,6.0,5.0,6.0,Hufflepuff
Half-blood,5.0,4.0,7.0,7.0,0.0,4.0,4.0,2.0,Hufflepuff
,,,,,,,,,
Muggle-born,1.0,1.0,1.0,10.0,10.0,8.0,7.0,6.0,Slytherin
,6.0,,,9.0,,,,,
Pure-blood,7.0,7.0,4.0,1.0,0.0,6.0,8.0,4.0,Gryffindor
,,,,,,,,,
Pure-blood,7.0,3.0,7.0,7.0,0.0,7.0,4.0,2.0,Hufflepuff
,,,,6.0,4.0,,,,
Half-blood,16.39670856296182,8.00944575089887,42.8283300672854,52.909709553545795,13.927439038269279,69.46201040018593,29.856716857038098,33.06630857336527,Slytherin
,9.0,,,,,,,,
Pure-blood,6.0,,,,5.0,,,,
,,,4.0,,,,,,Slytherin
,,,,,,,,,
,,,,,,,3.0,,
Pure-blood,33.85504596747316,9.962577555228588,66.85519653004143,52.3741620787825,42.09686616117129,7.785170283927234,85.46042844396973,10.806265441655224,Gryffindor
Pure-blood,6.0,7.0,3.0,10.0,9.0,10.0,10.0,3.0,Slytherin
Half-blood,36.04804270021845,25.040531817635284,12.23917247616232,3.6113728793884468,8.355248051820185,25.17638050627974,10.900891340408403,1.0157400762079798,Hufflepuff
,,,,,,6.0,,,
Muggle-born,10.0,5.0,4.0,3.0,3.0,8.0,7.0,7.0,Gryffindor
Muggle-born,0.9248512445549917,30.4773413495404,3.071157680989765,53.16140006672514,37.15706551649075,13.953332867659876,6.908535076990065,40.57899006973464,Ravenclaw
,,,,,,,,,
,,,,8.0,8.0,,8.0,,Slytherin
Half-blood,0.864505103339053,95.24171452840024,11.956047291638297,6.393585502263796,27.041839322173992,5.5517478726321805,59.26119265725785,84.30304742803722,Ravenclaw
Half-blood,6.0,9.0,1.0,4.0,5.0,0.0,6.0,9.0,Ravenclaw
Muggle-born,,,,,,,,2.0,
Pure-blood,85.06509690043805,12.926688557346969,17.01409867758226,8.332223757228277,11.000752339396815,15.579384704567989,1.7239016480719724,9.455144161156515,Gryffindor
Half-blood,1.0,7.0,10.0,3.0,0.0,6.0,5.0,2.0,Hufflepuff
Pure-blood,36.80508048574228,23.885489428636134,7.5740891322022765,8.295401106107462,7.463201752652652,47.04039002733688,31.38821161927805,10.353163380377762,Gryffindor
Muggle-born,7.0,10.0,4.0,3.0,0.0,1.0,4.0,9.0,Ravenclaw
Half-blood,23.096836301997882,75.22688500644412,11.722782606090362,6.35922225989699,2.111465171786372,19.68492843677204,9.475122190544159,61.99112929717665,Ravenclaw
,,,,,3.0,,,,
,,,,,,,,,
,,,,,5.0,,6.0,,
Muggle-born,10.886936507716953,42.47944243668675,6.488084123634017,27.297152315408468,0.0,22.39885026950855,11.344008269310386,51.0640286119307,Ravenclaw
,,,,,,,,,
Half-blood,3.8481380873655646,6.263103185633707,50.700894681169004,22.226814784079313,69.44997375968562,5.943203144731991,81.44535951945406,13.089183870040127,Slytherin
Pure-blood,1.8857613912187523,13.586233546679688,5.462310100807836,36.35199510439629,28.9917411124898,2.9647757304949724,18.931669452895733,17.371431372732516,Hufflepuff
,,,9.0,,,,,,
Pure-blood,,3.0,,,,,,,Slytherin
Pure-blood,42.47300135165032,30.04648220801606,33.038472352284515,39.12158476932612,25.04232107492164,14.761091218616267,78.66436094756467,34.82108560098839,Slytherin
,2.0,,,,,,,,
Half-blood,2.0,5.0,8.0,3.0,4.0,5.0,5.0,5.0,Hufflepuff
Muggle-born,6.0,5.0,2.0,7.0,8.0,8.0,9.0,1.0,Slytherin
Half-blood,,,5.0,,,,,,
Muggle-born,,,,,,,,,
Half-blood,5.0,6.0,5.0,8.0,9.0,6.0,8.0,5.0,Slytherin
Pure-blood,59.45624789252581,48.653785990987124,15.156664638546662,1.0113928316213057,17.607452782861838,15.267984594767718,25.254277955571244,6.187136536800257,Gryffindor
,,,,1.0,5.0,7.0,,,Hufflepuff
Muggle-born,6.0,9.0,5.0,1.0,0.0,4.0,7.0,10.0,Ravenclaw
,,,7.0,,,,9.0,,
Pure-blood,9.0,7.0,1.0,5.0,2.0,6.0,7.0,3.0,Gryffindor
Half-blood,41.49969806359874,11.185466304096387,34.98609163617493,4.582374147244502,39.06335809667582,19.09489371744715,37.12756573401357,49.27381523433512,Gryffindor
,,,,,,,,,
Muggle-born,36.75262500767123,1.4660327175112555,13.024157238028774,37.953175825019706,6.142279440684224,32.074630923325074,14.783642010690727,57.094076584352095,Gryffindor
Muggle-born,1.0,3.0,8.0,1.0,5.0,7.0,7.0,5.0,Hufflepuff
Half-blood,6.0,6.0,10.0,2.0,1.0,4.0,2.0,2.0,Hufflepuff
Muggle-born,17.479412787147414,5.428636811366067,12.43744950849436,82.44046247958042,16.097701145912566,18.923412369923074,9.79736612025192,10.439916572791681,Slytherin
Muggle-born,7.059094792066969,68.76838817754253,3.9443733305020805,56.72248513802227,42.805686302866036,25.547435367198773,16.668037760665143,6.498867913428946,Slytherin
Muggle-born,3.0,2.0,3.0,9.0,10.0,9.0,7.0,4.0,Slytherin
Half-blood,7.0,1.0,5.0,2.0,1.0,7.0,7.0,5.0,Gryffindor
Half-blood,3.0,8.0,7.0,6.0,0.0,2.0,4.0,10.0,Ravenclaw
Muggle-born,3.0,9.0,4.0,4.0,3.0,7.0,7.0,10.0,Ravenclaw
Pure-blood,7.0,2.0,3.0,6.0,4.0,9.0,9.0,6.0,Gryffindor
Half-blood,21.28236061852079,25.613451538753722,39.22744475535248,65.54934946435638,15.768951893713796,37.23569296962514,0.887418241808413,74.37246574105093,Ravenclaw
Half-blood,5.0,4.0,6.0,8.0,10.0,5.0,9.0,4.0,Slytherin
Half-blood,3.0,7.0,7.0,3.0,5.0,0.0,1.0,7.0,Ravenclaw
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,Hufflepuff
Pure-blood,9.0,2.0,1.0,1.0,0.0,6.0,10.0,7.0,Gryffindor
Muggle-born,6.0,5.0,2.0,7.0,8.0,8.0,9.0,1.0,Slytherin
Half-blood,28.186416641127007,22.455000906465983,36.09662007609316,13.316438676638699,37.03931480485456,28.90939896473204,19.397294488321748,21.284355327071303,Ravenclaw
Pure-blood,6.0,7.0,3.0,5.0,0.0,3.0,6.0,9.0,Ravenclaw
Half-blood,8.0,4.0,7.0,3.0,3.0,9.0,9.0,3.0,Gryffindor
Muggle-born,7.0,10.0,1.0,2.0,4.0,0.0,5.0,10.0,Ravenclaw
,,,7.0,,,,3.0,,
,,,,,,,,,
,2.0,4.0,2.0,,,,,,
Half-blood,6.0,8.0,3.0,1.0,4.0,3.0,6.0,10.0,Ravenclaw
,,,,,,,,,
Pure-blood,2.0,5.0,7.0,4.0,1.0,0.0,5.0,6.0,Hufflepuff
Muggle-born,4.0,8.0,7.0,6.0,1.0,0.0,1.0,9.0,Ravenclaw
Half-blood,47.167579599403496,11.773060506124292,14.519996151738988,17.200431726731516,28.071037394513176,72.30579456917891,74.24738261371104,16.111849537607682,Gryffindor
,,,,,,,,,Ravenclaw
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Pure-blood,11.431218859372125,3.8258161375151607,42.4003074616677,6.147577763029558,0.0,48.4808539977886,23.82617738731006,35.10116597210971,Ravenclaw
,,,,,,,,,
,,,,,7.0,,,,
Muggle-born,1.0,7.0,8.0,3.0,1.0,2.0,3.0,7.0,Hufflepuff
,,,,,5.0,,6.0,,
Muggle-born,4.0,1.0,6.0,7.0,7.0,10.0,8.0,2.0,Slytherin
Pure-blood,13.390135453513087,1.194797049534335,6.286428119871915,76.22597886795582,43.79666067506655,48.80656252414836,51.831357957752665,8.879767998014506,Slytherin
Muggle-born,14.989625014564671,3.6482722899564366,14.516936397372442,1.9698858272998359,0.0,30.6028100655464,52.908765216179674,15.298420544618004,Hufflepuff
,,,8.0,,,5.0,,,
Muggle-born,4.637199096809697,22.18821252366225,17.0728288684596,3.5237739573216214,18.513884758356284,44.85220417626698,27.36905925619194,47.47649481374086,Ravenclaw
Half-blood,89.00391588455233,45.27625240517814,49.898513697794385,1.2797377782214752,24.78319876297274,32.39089556185161,10.81987170633856,10.092221612369027,Gryffindor
Half-blood,6.0,9.0,2.0,6.0,1.0,2.0,1.0,9.0,Ravenclaw
Half-blood,7.0,2.0,7.0,7.0,3.0,8.0,8.0,6.0,Gryffindor
Half-blood,20.56311146857878,11.433913788923663,43.706688174260506,37.490350502571495,7.777368614129737,14.456478705410454,11.697790961725524,3.1222852561987886,Hufflepuff
Half-blood,1.0,1.0,8.0,7.0,5.0,7.0,1.0,3.0,Hufflepuff
Muggle-born,,,,,,,,4.0,
Pure-blood,,9.0,,,4.0,4.0,,,
Muggle-born,2.0,5.0,9.0,3.0,0.0,4.0,1.0,1.0,Hufflepuff
,,,,,,,,,
Half-blood,3.0,7.0,8.0,2.0,2.0,3.0,7.0,1.0,Hufflepuff
Half-blood,3.653733578793919,24.014246051404697,3.2483874596451514,20.464882600938804,7.8826732223118015,0.0,43.610280896413656,16.08012094468892,Ravenclaw
Muggle-born,10.0,4.0,3.0,5.0,2.0,5.0,10.0,3.0,Gryffindor
Half-blood,9.585481566782397,47.65701275315419,1.5159909900685118,55.57263198506724,15.208988867827365,64.48969356862305,69.74558744412346,0.44312063891389875,Slytherin
Muggle-born,29.630907639654154,0.49618638288795786,39.90677457357533,30.673813473500324,22.827886284146377,8.882722365707096,63.96552780771246,31.32698435808536,Slytherin
,,,,,,,,,
Pure-blood,3.0,4.0,7.0,1.0,1.0,5.0,2.0,7.0,Hufflepuff
Pure-blood,2.0,7.0,8.0,7.0,1.0,5.0,7.0,6.0,Hufflepuff
Muggle-born,1.0,3.0,6.0,10.0,7.0,6.0,8.0,4.0,Slytherin
,,,1.0,,10.0,,,,
Half-blood,10.333658246976288,11.966248333947087,24.922601543176228,78.06167937998178,63.18609960004201,53.660892646962765,43.663135380352514,1.9420481926614659,Slytherin
,,8.0,,2.0,4.0,,5.0,,
Pure-blood,7.0,2.0,4.0,9.0,7.0,10.0,10.0,1.0,Slytherin
Half-blood,2.0,4.0,3.0,9.0,8.0,6.0,7.0,6.0,Slytherin
Pure-blood,7.0,7.0,7.0,3.0,0.0,7.0,2.0,7.0,Hufflepuff
Pure-blood,70.4651015295357,27.65036480272721,6.9856030328040255,33.87872369972738,17.3351234390345,58.27308571231798,51.689137003957086,24.336203035980624,Gryffindor
Pure-blood,9.061784923308261,2.242703124859214,13.586748263766921,46.98023468535729,27.655164444097117,18.378787148457533,11.331148038817725,31.161392297905685,Gryffindor
,,,,3.0,,,,,
Muggle-born,7.0,5.0,7.0,6.0,2.0,5.0,9.0,1.0,Gryffindor
Half-blood,9.0,1.0,6.0,2.0,3.0,6.0,8.0,1.0,Gryffindor
Muggle-born,30.46678694113192,2.3429274315047115,54.20583739732868,99.46199864288006,2.3393541774416113,14.60884277467751,17.06415402313729,40.96734397288759,Slytherin
,,,,1.0,,,,,
Pure-blood,1.0,2.0,9.0,7.0,5.0,6.0,5.0,6.0,Hufflepuff
,,6.0,1.0,,,,,1.0,
Pure-blood,39.114763327027504,39.64634083834562,22.825216850940237,8.991622772395422,7.261281092281787,36.761859966140655,89.28229380406673,39.486838863063454,Gryffindor
Muggle-born,3.0,7.0,7.0,1.0,5.0,1.0,3.0,1.0,Hufflepuff
Pure-blood,7.655893981973224,12.074392867551385,7.020504556599764,11.062318354255403,22.272195101775683,29.778746440333336,29.132165613109464,10.447954877415855,Gryffindor
Pure-blood,7.0,3.0,6.0,2.0,3.0,10.0,9.0,2.0,Gryffindor
,,,,,,,,,
Half-blood,35.415739528777024,69.81816355805667,0.6109653117318367,4.968203068014113,2.184127391975829,0.0,21.164305442564682,81.21316915719902,Ravenclaw
Pure-blood,4.0,7.0,7.0,7.0,5.0,1.0,3.0,7.0,Ravenclaw
Pure-blood,56.020985945261714,23.345868412530724,68.5805873172216,2.469664050623151,4.1368434752607115,0.0,39.54649204455949,36.76791981158572,Hufflepuff
Pure-blood,28.700853684800983,10.584470418864655,29.111237890265706,21.38410756256876,10.608086896179243,24.899218831720884,35.061347018515306,10.995931402093715,Gryffindor
,,,,2.0,,,5.0,9.0,Ravenclaw
Pure-blood,4.0,9.0,2.0,1.0,4.0,4.0,4.0,10.0,Ravenclaw
,7.0,,,3.0,,,9.0,,
Muggle-born,10.0,3.0,5.0,3.0,3.0,8.0,8.0,1.0,Gryffindor
Pure-blood,48.66244361606369,1.923232028178171,60.82961647562036,0.13832833103759765,0.0,28.138001770139162,13.208698076463701,8.605360423507939,Gryffindor
Half-blood,1.0,5.0,10.0,2.0,4.0,4.0,5.0,2.0,Hufflepuff
,,,,,,,,,
Half-blood,19.190740577453024,6.764021113169526,38.20068002965204,46.42077273431755,21.14123088196779,53.61548517557986,73.76018096667093,3.8780896784156313,Slytherin
,,,,,,5.0,,,
,,,,,,,,,
Pure-blood,7.0,10.0,1.0,7.0,2.0,2.0,6.0,7.0,Ravenclaw
,,,,,,3.0,,,
,,,,,,,,,
Pure-blood,1.0,4.0,10.0,1.0,4.0,4.0,4.0,5.0,Hufflepuff
Half-blood,,,,,,,,,
Pure-blood,22.91159803538965,38.214131154525234,40.31988927440807,51.741623703749454,67.19740825041525,33.05048689943956,7.0185659131195095,25.500937438756743,Slytherin
,3.0,7.0,,,2.0,7.0,,,Ravenclaw
,,,,,2.0,,,,
Half-blood,21.797732575207107,33.26859330894307,17.647175828139808,13.656682732608841,22.369959627160767,29.27085605208258,69.93486330826335,22.87388415530765,Slytherin
Pure-blood,53.97663223386948,5.662646629950952,22.98111921843813,53.35353259286531,21.03557294899717,14.266238472242662,99.5214634367241,5.206620027912568,Slytherin
Pure-blood,2.0,1.0,10.0,6.0,1.0,1.0,4.0,5.0,Hufflepuff
Pure-blood,6.0,10.0,5.0,3.0,2.0,7.0,7.0,9.0,Ravenclaw
Muggle-born,7.741345501930544,34.16438077641917,19.026831668678376,13.968207241641622,26.06529157022461,50.05393030435226,18.027280647744895,41.768559712925,Ravenclaw
,,,,,,,,,
Half-blood,5.0,4.0,2.0,8.0,8.0,5.0,9.0,3.0,Slytherin
Half-blood,4.0,8.0,2.0,2.0,1.0,0.0,7.0,10.0,Ravenclaw
Muggle-born,17.31667390641612,50.84450631623924,11.638331380772039,13.579460330955008,29.57480467599413,57.01005392312574,8.024366448740716,4.09462149756732,Hufflepuff
Muggle-born,2.0210204118250132,45.955836495108734,12.685416196950356,45.11897188948869,46.116700735463915,82.5151873132312,68.44740988009357,1.2783346210274864,Slytherin
Muggle-born,2.0,1.0,10.0,7.0,3.0,6.0,2.0,5.0,Hufflepuff
Pure-blood,24.86424601113231,79.06052318191114,19.797070743317352,9.088554897280662,0.0,0.8593832114179966,27.626640143124934,51.06753900028336,Ravenclaw
Pure-blood,5.0,10.0,4.0,4.0,3.0,7.0,5.0,10.0,Ravenclaw
Muggle-born,3.1955329157808916,77.6723289700862,29.902960290932846,22.362974144433903,11.61637362000687,6.357843127871666,35.79558544671822,57.9735896184577,Ravenclaw
Muggle-born,,,,3.0,,,,,Hufflepuff
Half-blood,3.0,4.0,4.0,10.0,8.0,9.0,10.0,6.0,Slytherin
Muggle-born,23.842703520650833,8.597690045448715,2.5450758741044095,31.260071372742168,11.76450401414066,21.385968186159957,6.341514411569716,7.67863796767571,Ravenclaw
,,,,3.0,,,,,
Pure-blood,1.0,4.0,7.0,7.0,4.0,4.0,7.0,6.0,Hufflepuff
,,,,,,,7.0,,
,,,,,,,,,Slytherin
Pure-blood,2.0,9.0,6.0,1.0,0.0,7.0,4.0,8.0,Ravenclaw
Pure-blood,6.0,7.0,3.0,5.0,0.0,3.0,6.0,9.0,Ravenclaw
,,,,,,,,,
Pure-blood,7.0,5.0,3.0,7.0,7.0,5.0,8.0,2.0,Slytherin
Half-blood,3.0,8.0,3.0,6.0,3.0,2.0,7.0,7.0,Ravenclaw
Pure-blood,13.777263853375121,18.388494826015584,41.52347601198411,18.655958020212058,29.621236503903194,1.048191621901158,4.323447918559203,5.772141175474681,Hufflepuff
Pure-blood,3.0,4.0,3.0,10.0,10.0,9.0,8.0,5.0,Slytherin
Pure-blood,53.280374681656184,26.732728916768544,1.985435688322097,15.072748227195687,0.7490135223592849,17.98132413982301,1.8696171316793777,85.19582038017374,Ravenclaw
,,,,,,,,,Slytherin
Muggle-born,54.53337254862191,1.5252357315645626,8.969820992630586,12.006171816905159,18.224681731159052,35.518994710537484,59.76324088390307,8.225364402768555,Gryffindor
Pure-blood,9.489912888174363,21.1626913171887,13.075470444301665,24.263872937649218,17.843079572925255,6.12127578195336,83.16605575176163,28.798892886676462,Gryffindor
,,,7.0,2.0,,,,,
Half-blood,10.0,3.0,3.0,5.0,0.0,5.0,10.0,6.0,Gryffindor
Pure-blood,8.78370310993305,8.00832348812904,32.19315983472042,7.680640303314641,0.0,18.98789226133708,30.566441386239738,38.84988336640575,Gryffindor
Muggle-born,8.695681261812044,66.75628947676272,19.403862274511688,49.09861055303813,15.126056670833107,14.949514217348996,20.41399644884972,60.59236985768635,Ravenclaw
,,,10.0,,,,,,
Half-blood,50.455427166127414,28.55636192209538,37.00730326245685,42.516965295889726,26.743433546507266,29.83317927372404,54.63677669183952,6.004013455941848,Gryffindor
Muggle-born,6.0,5.0,8.0,1.0,4.0,1.0,7.0,2.0,Hufflepuff
Half-blood,,,,,,,,1.0,
Muggle-born,6.0,3.0,4.0,7.0,10.0,8.0,8.0,7.0,Slytherin
,,,,,,,,,
Pure-blood,1.0,4.0,1.0,8.0,7.0,5.0,9.0,7.0,Slytherin
Muggle-born,2.0,5.0,7.0,3.0,0.0,0.0,4.0,6.0,Hufflepuff
,,,,,,,,,
Muggle-born,3.0,7.0,6.0,2.0,5.0,3.0,3.0,10.0,Ravenclaw
Half-blood,5.0,10.0,1.0,5.0,0.0,2.0,5.0,9.0,Ravenclaw
Muggle-born,4.0,1.0,6.0,7.0,7.0,10.0,8.0,2.0,Slytherin
Pure-blood,71.49901306725535,27.279278532496768,27.519965913279805,3.5152515907808164,17.19132048994235,79.56701522885221,85.97212442721923,13.297389392649908,Gryffindor
Half-blood,1.0,6.0,3.0,9.0,9.0,5.0,8.0,4.0,Slytherin
Muggle-born,9.846757876989573,7.752204874295636,8.789173429268315,27.58313242600475,0.0,11.758982018134212,6.772852717619406,9.80489094833103,Hufflepuff
Half-blood,5.0,4.0,7.0,5.0,1.0,4.0,6.0,1.0,Hufflepuff
Half-blood,5.0,8.0,6.0,3.0,3.0,6.0,5.0,8.0,Ravenclaw
Muggle-born,,,,,5.0,,,,Gryffindor
Half-blood,7.0,5.0,6.0,6.0,1.0,7.0,10.0,1.0,Gryffindor
Half-blood,4.0,10.0,3.0,1.0,3.0,5.0,5.0,9.0,Ravenclaw
Half-blood,20.54783378646015,11.19150137709069,26.54198982716326,45.77403528654868,0.9591560170963731,55.0613068322515,38.79647324075245,26.745070523924277,Gryffindor
Muggle-born,72.20365005382104,26.967102761937486,20.85768158790405,25.44079667545836,16.346654415643364,53.44411306855854,28.91401328339179,17.45190199613174,Gryffindor
,,,,,,,6.0,,
Pure-blood,2.934315902923723,19.57765581925745,39.094772936348676,16.81920510198099,26.82227177539027,60.94895601293867,18.74204738855877,41.73180281180008,Gryffindor
Half-blood,5.0,3.0,4.0,9.0,7.0,6.0,7.0,3.0,Slytherin
Half-blood,76.98158216706064,29.964514137263784,34.47493730690709,21.969411450177617,0.0,5.121002519889617,73.6392470861708,7.521186175564464,Gryffindor
Muggle-born,15.581942184352943,20.763538954170652,29.304759549751928,7.4752934853914175,0.0,12.168823437906696,56.92784369583959,95.51913047100288,Ravenclaw
,,,,,,,1.0,,
,3.0,2.0,7.0,,,,,,
,5.0,,,,,,,5.0,
,,,,,,,,,
,7.0,,,,0.0,,,7.0,Hufflepuff
Half-blood,6.0,5.0,8.0,7.0,0.0,7.0,3.0,3.0,Hufflepuff
Pure-blood,5.450695425259644,41.84646518817007,35.024761256427524,62.09403079556173,43.337948946149055,24.262194604635546,15.50972394781811,15.351336128193086,Slytherin
Half-blood,7.0,7.0,3.0,7.0,3.0,5.0,10.0,5.0,Gryffindor
Half-blood,33.68996220410506,36.2480569126929,8.325343750039623,2.6268511251783986,28.942847989885884,16.940254978975986,1.4804774712539681,20.550565039642304,Ravenclaw
Pure-blood,4.0,2.0,7.0,7.0,9.0,10.0,8.0,1.0,Slytherin
Half-blood,1.0,2.0,8.0,5.0,1.0,1.0,3.0,4.0,Hufflepuff
Pure-blood,9.0,7.0,1.0,5.0,2.0,6.0,7.0,3.0,Gryffindor
Half-blood,3.0,7.0,8.0,5.0,0.0,7.0,7.0,5.0,Hufflepuff
Half-blood,7.477527897286279,1.1982752731458919,2.9187498357159614,54.07493806909916,84.70727535106238,86.91532124869143,23.682028897388495,25.419828989508133,Slytherin
,,,9.0,,,,,,
,,7.0,,,,,,,
Pure-blood,,8.0,,,,,7.0,,
Pure-blood,9.0,5.0,6.0,3.0,1.0,5.0,9.0,4.0,Gryffindor
Half-blood,3.2033022559712827,5.30155942373819,45.35594459593022,4.979392163708829,0.0,8.214412025699913,5.206737335357018,20.61032949765232,Hufflepuff
Muggle-born,3.4065836367573823,48.680164378493146,33.20036264643807,93.21159498805018,78.69063641155402,19.08802213320773,8.232049509836829,0.8290429808058679,Slytherin
Muggle-born,5.0,4.0,9.0,6.0,0.0,3.0,2.0,5.0,Hufflepuff
Muggle-born,6.0,2.0,1.0,9.0,8.0,7.0,8.0,1.0,Slytherin
Muggle-born,67.1538601673656,8.964383393558474,12.564092190426393,0.2492227102213161,6.893335307691545,59.07119093695658,28.71577600800454,9.55483990370504,Gryffindor
Muggle-born,1.0,6.0,7.0,4.0,5.0,1.0,3.0,7.0,Hufflepuff
Half-blood,5.0,4.0,7.0,7.0,0.0,4.0,4.0,2.0,Hufflepuff
Pure-blood,2.0,7.0,7.0,10.0,10.0,8.0,8.0,2.0,Slytherin
Half-blood,1.0,3.0,8.0,2.0,1.0,2.0,2.0,7.0,Hufflepuff
Pure-blood,56.02672779200596,37.21867499559852,18.611071350030336,36.48227639060161,9.87284489889449,6.120154146446449,71.20352033111256,33.949726877761066,Gryffindor
Half-blood,1.0,7.0,4.0,10.0,8.0,10.0,7.0,2.0,Slytherin
,,,,,,,,,
,,,,,,,,,
Half-blood,15.78255484816301,77.34797190013687,37.115992641505365,59.77960604110392,5.4599833162163565,34.192020049015525,5.360842523103309,4.19689909206484,Ravenclaw
